trip_id,realtime_trip_id
9913799-125-D-Weekday-50,4001074
9913800-125-D-Weekday-50,4001097
9913801-125-D-Weekday-50,2801013
9913802-125-D-Weekday-50,2801016
9913803-125-D-Weekday-50,2801017
9913804-125-D-Weekday-50-SDon-1100100,831006
9913805-125-D-Weekday-50-SDon-0001000,2564001
9913806-125-D-Weekday-50-SDoff,2560001
9913807-125-D-Weekday-50,2601021
9913808-125-D-Weekday-50-SDon-1101100,681010
9913809-125-D-Weekday-50-SDon-1110100,791007
9913811-125-D-Weekday-50-SDon-1110100,791013
9913812-125-D-Weekday-50,2861014
9913813-125-D-Weekday-50,3981022
9913814-125-D-Weekday-50,3981021
9913815-125-D-Weekday-50,3981026
9913816-125-D-Weekday-50,3981025
9913817-125-D-Weekday-50-SDon,821001
9913818-125-D-Weekday-50,2501023
9913819-125-D-Weekday-50,2501020
9913820-125-D-Weekday-50,2601017
9913821-125-D-Weekday-50,2601024
9913822-125-D-Weekday-50,2601023
9913823-125-D-Weekday-50,2601032
9913824-125-D-Weekday-50,2601031
9913825-125-D-Weekday-50,2601040
9913826-125-D-Weekday-50,2601039
9913827-125-D-Weekday-50,2501005
9913828-125-D-Weekday-50,2601008
9913829-125-D-Weekday-50-SDon,2951006
9913830-125-D-Weekday-50,2501031
9913831-125-D-Weekday-50,2501028
9913832-125-D-Weekday-50,2501039
9913833-125-D-Weekday-50,2501036
9913834-125-D-Weekday-50,2501051
9913835-125-D-Weekday-50,2941019
9913836-125-D-Weekday-50,2941020
9913837-125-D-Weekday-50,2501058
9913838-125-D-Weekday-50,2501071
9913839-125-D-Weekday-50,2501066
9913840-125-D-Weekday-50,2501077
9913841-125-D-Weekday-50,2601026
9913842-125-D-Weekday-50,2601025
9913843-125-D-Weekday-50,2951025
9913844-125-D-Weekday-50,2951030
9913845-125-D-Weekday-50-SDon-0010000,581003
9913846-125-D-Weekday-50-SDon-0010000,671008
9913847-125-D-Weekday-50-SDon-0010000,783001
9913848-125-D-Weekday-50,2811033
9913849-125-D-Weekday-50,2811044
9913850-125-D-Weekday-50,2811045
9913851-125-D-Weekday-50,2811056
9913852-125-D-Weekday-50-SDon-0011000,841002
9913853-125-D-Weekday-50-SDon,2861005
9913854-125-D-Weekday-50,2811090
9913855-125-D-Weekday-50,2811093
9913856-125-D-Weekday-50,2801030
9913857-125-D-Weekday-50,2751002
9913858-125-D-Weekday-50,2751003
9913859-125-D-Weekday-50,2751006
9913860-125-D-Weekday-50,2751007
9913861-125-D-Weekday-50,2751010
9913862-125-D-Weekday-50,2751011
9913863-125-D-Weekday-50,2751014
9913864-125-D-Weekday-50-SDon-0010000,2601022
9913865-125-D-Weekday-50-SDon,2861006
9913866-125-D-Weekday-50,2761004
9913867-125-D-Weekday-50,2761005
9913868-125-D-Weekday-50,2761006
9913869-125-D-Weekday-50,2761007
9913870-125-D-Weekday-50,2761008
9913871-125-D-Weekday-50,2761009
9913872-125-D-Weekday-50,2761010
9913873-125-D-Weekday-50,2761011
9913874-125-D-Weekday-50,2761012
9913875-125-D-Weekday-50,2761013
9913876-125-D-Weekday-50,2761014
9913877-125-D-Weekday-50,2761015
9913878-125-D-Weekday-50,2761016
9913879-125-D-Weekday-50,2761017
9913880-125-D-Weekday-50,2951024
9913881-125-D-Weekday-50,2501050
9913882-125-D-Weekday-50,2501063
9913883-125-D-Weekday-50-SDon,831003
9913884-125-D-Weekday-50,2801007
9913885-125-D-Weekday-50,2801010
9913886-125-D-Weekday-50,4001030
9913887-125-D-Weekday-50,4001051
9913888-125-D-Weekday-50,4001078
9913889-125-D-Weekday-50,4001101
9913890-125-D-Weekday-50,4001029
9913891-125-D-Weekday-50,4001058
9913892-125-D-Weekday-50,4001019
9913893-125-D-Weekday-50,4001046
9913894-125-D-Weekday-50,4001067
9913895-125-D-Weekday-50,4001094
9913896-125-D-Weekday-50,4001117
9913897-125-D-Weekday-50,2501030
9913898-125-D-Weekday-50,2501043
9913899-125-D-Weekday-50-SDon-1101100,611005
9913900-125-D-Weekday-50,2601009
9913901-125-D-Weekday-50-SDon,611002
9913902-125-D-Weekday-50,2501038
9913903-125-D-Weekday-50,2501053
9913904-125-D-Weekday-50,2501048
9913905-125-D-Weekday-50,2501061
9913906-125-D-Weekday-50,2501056
9913907-125-D-Weekday-50-SDon,951001
9913908-125-D-Weekday-50,2941001
9913909-125-D-Weekday-50,2941002
9913910-125-D-Weekday-50,2941005
9913911-125-D-Weekday-50,2941006
9913912-125-D-Weekday-50,2801006
9913913-125-D-Weekday-50,2801009
9913914-125-D-Weekday-50,2801012
9913915-125-D-Weekday-50-SDon-0010000,851001
9913916-125-D-Weekday-50,2801002
9913917-125-D-Weekday-50,2801003
9913918-125-D-Weekday-50,2811014
9913919-125-D-Weekday-50,2811015
9913920-125-D-Weekday-50,2811038
9913921-125-D-Weekday-50,2811039
9913922-125-D-Weekday-50,2811050
9913923-125-D-Weekday-50,2811066
9913924-125-D-Weekday-50,2811067
9913925-125-D-Weekday-50,2811078
9913926-125-D-Weekday-50,2811081
9913927-125-D-Weekday-50,2811096
9913928-125-D-Weekday-50-SDon,551001
9913929-125-D-Weekday-50-SDon,2501017
9913930-125-D-Weekday-50,2601011
9913931-125-D-Weekday-50,2601016
9913932-125-D-Weekday-50,2811006
9913933-125-D-Weekday-50,2811007
9913934-125-D-Weekday-50,2811020
9913935-125-D-Weekday-50,2811021
9913936-125-D-Weekday-50,2811032
9913937-125-D-Weekday-50,2951016
9913938-125-D-Weekday-50,2951017
9913939-125-D-Weekday-50,2951022
9913940-125-D-Weekday-50,2951023
9913941-125-D-Weekday-50,2951028
9913942-125-D-Weekday-50-SDon,2511008
9913943-125-D-Weekday-50,2511007
9913944-125-D-Weekday-50,4001068
9913945-125-D-Weekday-50,4001091
9913946-125-D-Weekday-50,2861001
9913947-125-D-Weekday-50,2861010
9913948-125-D-Weekday-50,4001052
9913949-125-D-Weekday-50-SDon,2501003
9913950-125-D-Weekday-50-SDon,581002
9913951-125-D-Weekday-50,2501021
9913952-125-D-Weekday-50,2501018
9913953-125-D-Weekday-50-SDon-1101100,811001
9913954-125-D-Weekday-50-SDoff,2860002
9913955-125-D-Weekday-50-SDon,611004
9913956-125-D-Weekday-50-SDon,371001
9913957-125-D-Weekday-50-SDon-1101100,2501047
9913958-125-D-Weekday-50,2501002
9913959-125-D-Weekday-50,2501001
9913960-125-D-Weekday-50,2601006
9913961-125-D-Weekday-50,2811018
9913962-125-D-Weekday-50,2811019
9913963-125-D-Weekday-50,3981004
9913964-125-D-Weekday-50,3981013
9913965-125-D-Weekday-50,3981010
9913966-125-D-Weekday-50,3981019
9913967-125-D-Weekday-50,2751039
9913968-125-D-Weekday-50,2751046
9913969-125-D-Weekday-50,2751043
9913970-125-D-Weekday-50,2751050
9913971-125-D-Weekday-50,2751047
9913972-125-D-Weekday-50,2751054
9913973-125-D-Weekday-50,2751051
9913974-125-D-Weekday-50,2751058
9913975-125-D-Weekday-50,2741054
9913976-125-D-Weekday-50,2741056
9913977-125-D-Weekday-50,2811051
9913978-125-D-Weekday-50,2811062
9913979-125-D-Weekday-50,2811063
9913980-125-D-Weekday-50,2811074
9913981-125-D-Weekday-50,2811077
9913982-125-D-Weekday-50,2811092
9913983-125-D-Weekday-50,2601019
9913984-125-D-Weekday-50,2601028
9913985-125-D-Weekday-50,2811088
9913986-125-D-Weekday-50,2811091
9913987-125-D-Weekday-50,2811102
9913988-125-D-Weekday-50,2811099
9913989-125-D-Weekday-50,2811108
9913990-125-D-Weekday-50,2811105
9913991-125-D-Weekday-50-SDon-1101100,681012
9913992-125-D-Weekday-50,4001036
9913993-125-D-Weekday-50,4001079
9913994-125-D-Weekday-50,4001108
9913995-125-D-Weekday-50,4001125
9913996-125-D-Weekday-50-SDon,2861002
9913997-125-D-Weekday-50-SDon,881001
9913998-125-D-Weekday-50-SDon-1101100,541009
9913999-125-D-Weekday-50,2601002
9914000-125-D-Weekday-50,2601003
9914001-125-D-Weekday-50,2501010
9914002-125-D-Weekday-50,2751025
9914003-125-D-Weekday-50,2751028
9914004-125-D-Weekday-50,2751029
9914005-125-D-Weekday-50,2751032
9914006-125-D-Weekday-50,2751033
9914007-125-D-Weekday-50,2741018
9914008-125-D-Weekday-50,2741023
9914009-125-D-Weekday-50,2741026
9914010-125-D-Weekday-50,2741031
9914011-125-D-Weekday-50,2811037
9914012-125-D-Weekday-50,2811048
9914013-125-D-Weekday-50,2811049
9914014-125-D-Weekday-50,2811075
9914015-125-D-Weekday-50,2941021
9914016-125-D-Weekday-50,2941022
9914017-125-D-Weekday-50,2941023
9914018-125-D-Weekday-50,2941024
9914019-125-D-Weekday-50-SDon-1110100,791009
9914020-125-D-Weekday-50,2861003
9914021-125-D-Weekday-50,2741034
9914022-125-D-Weekday-50-SDon-0010000,681004
9914024-125-D-Weekday-50-SDon-0010000,611001
9914025-125-D-Weekday-50-SDon-0011000,831002
9914026-125-D-Weekday-50,2811080
9914027-125-D-Weekday-50,2811083
9914028-125-D-Weekday-50,2811098
9914029-125-D-Weekday-50-SDon-1100100,821004
9914030-125-D-Weekday-50-SDon-0001000,801002
9914031-125-D-Weekday-50-SDon-1101100,601007
9914032-125-D-Weekday-50-SDon,721006
9914033-125-D-Weekday-50,2751041
9914034-125-D-Weekday-50,2751048
9914035-125-D-Weekday-50,2741044
9914036-125-D-Weekday-50,2741049
9914037-125-D-Weekday-50,2741048
9914038-125-D-Weekday-50,2741053
9914039-125-D-Weekday-50,2741052
9914040-125-D-Weekday-50,2741057
9914041-125-D-Weekday-50-SDon-1101100,2751042
9914042-125-D-Weekday-50-SDon-1101100,531012
9914043-125-D-Weekday-50,2951003
9914044-125-D-Weekday-50-SDon,951002
9914045-125-D-Weekday-50,2741015
9914046-125-D-Weekday-50,2741014
9914047-125-D-Weekday-50,2741019
9914048-125-D-Weekday-50,2741022
9914049-125-D-Weekday-50,2741027
9914050-125-D-Weekday-50,2741030
9914051-125-D-Weekday-50,2741035
9914052-125-D-Weekday-50-SDon,681001
9914053-125-D-Weekday-50,4001072
9914054-125-D-Weekday-50,3981003
9914055-125-D-Weekday-50,2951004
9914056-125-D-Weekday-50,1211023
9914057-125-D-Weekday-50,1211030
9914058-125-D-Weekday-50,1201077
9914059-125-D-Weekday-50,1201088
9914060-125-D-Weekday-50,1201099
9914061-125-D-Weekday-50-SDon-0001000,594005
9914062-125-D-Weekday-50-SDon,671003
9914063-125-D-Weekday-50-SDon,621001
9914064-125-D-Weekday-50,1301041
9914065-125-D-Weekday-50-SDon-0010000,1403028
9914066-125-D-Weekday-50,1401029
9914067-125-D-Weekday-50,1401038
9914068-125-D-Weekday-50-SDon-1101100,1401028
9914069-125-D-Weekday-50-SDoff,1400028
9914070-125-D-Weekday-50,1301042
9914071-125-D-Weekday-50,4001003
9914072-125-D-Weekday-50,4001059
9914073-125-D-Weekday-50,4001024
9914074-125-D-Weekday-50,3981005
9914075-125-D-Weekday-50,3981002
9914076-125-D-Weekday-50,1301063
9914077-125-D-Weekday-50,1301088
9914078-125-D-Weekday-50,1301085
9914079-125-D-Weekday-50,1301064
9914080-125-D-Weekday-50-SDon,571002
9914081-125-D-Weekday-50,2751052
9914082-125-D-Weekday-50,2751049
9914083-125-D-Weekday-50,2751056
9914084-125-D-Weekday-50,2751053
9914085-125-D-Weekday-50,4001131
9914086-125-D-Weekday-50-SDon-0010000,671004
9914087-125-D-Weekday-50-SDon-0010000,871003
9914088-125-D-Weekday-50,2751045
9914089-125-D-Weekday-50,2761001
9914090-125-D-Weekday-50,2761002
9914091-125-D-Weekday-50,2761003
9914092-125-D-Weekday-50,2811034
9914093-125-D-Weekday-50,2811035
9914094-125-D-Weekday-50,2811046
9914095-125-D-Weekday-50,2811047
9914096-125-D-Weekday-50-SDon-1101100,671010
9914097-125-D-Weekday-50-SDon-0001000,721002
9914098-125-D-Weekday-50-SDon,791006
9914099-125-D-Weekday-50,1201002
9914100-125-D-Weekday-50,1201005
9914101-125-D-Weekday-50,1201016
9914102-125-D-Weekday-50,1201019
9914103-125-D-Weekday-50,1401012
9914104-125-D-Weekday-50,1401015
9914105-125-D-Weekday-50,1211040
9914106-125-D-Weekday-50,1101035
9914107-125-D-Weekday-50,1101048
9914108-125-D-Weekday-50,1301107
9914109-125-D-Weekday-50,1301122
9914110-125-D-Weekday-50,1301119
9914111-125-D-Weekday-50,1211033
9914112-125-D-Weekday-50,1211052
9914113-125-D-Weekday-50-SDon-1110100,1401023
9914114-125-D-Weekday-50-SDon-0010000,1403020
9914115-125-D-Weekday-50,1211045
9914116-125-D-Weekday-50,3981016
9914117-125-D-Weekday-50,1301110
9914118-125-D-Weekday-50,1401045
9914119-125-D-Weekday-50,1401050
9914120-125-D-Weekday-50-SDon-1011100,461007
9914121-125-D-Weekday-50,1211057
9914122-125-D-Weekday-50,2751009
9914123-125-D-Weekday-50,2751012
9914124-125-D-Weekday-50,2751013
9914125-125-D-Weekday-50,2751016
9914126-125-D-Weekday-50,2751017
9914127-125-D-Weekday-50,2751020
9914128-125-D-Weekday-50,2751021
9914129-125-D-Weekday-50,2751024
9914130-125-D-Weekday-50-SDon-0001000,791003
9914131-125-D-Weekday-50,2601027
9914132-125-D-Weekday-50,2601037
9914133-125-D-Weekday-50-SDon-1110100,561002
9914134-125-D-Weekday-50-SDon-1110100,731006
9914135-125-D-Weekday-50,2601038
9914136-125-D-Weekday-50,1401025
9914137-125-D-Weekday-50,1401034
9914138-125-D-Weekday-50,1301114
9914139-125-D-Weekday-50,1101045
9914140-125-D-Weekday-50,1101054
9914141-125-D-Weekday-50,1101051
9914142-125-D-Weekday-50,1401003
9914143-125-D-Weekday-50,1401008
9914144-125-D-Weekday-50,1211024
9914145-125-D-Weekday-50,1211027
9914146-125-D-Weekday-50,1211034
9914147-125-D-Weekday-50,1401011
9914148-125-D-Weekday-50,1211004
9914150-125-D-Weekday-50,1211007
9914151-125-D-Weekday-50,1401019
9914152-125-D-Weekday-50,1401016
9914153-125-D-Weekday-50,1201012
9914154-125-D-Weekday-50,1201015
9914155-125-D-Weekday-50,1201030
9914156-125-D-Weekday-50,1201033
9914157-125-D-Weekday-50,1201044
9914158-125-D-Weekday-50-SDon,351001
9914159-125-D-Weekday-50,1401022
9914160-125-D-Weekday-50-SDon,831001
9914161-125-D-Weekday-50,2811024
9914162-125-D-Weekday-50,2811025
9914163-125-D-Weekday-50,2811036
9914164-125-D-Weekday-50,2811060
9914165-125-D-Weekday-50,2811061
9914166-125-D-Weekday-50,2811072
9914167-125-D-Weekday-50,2811073
9914168-125-D-Weekday-50,2811086
9914169-125-D-Weekday-50-SDoff,2860006
9914170-125-D-Weekday-50,2751005
9914171-125-D-Weekday-50,2751008
9914172-125-D-Weekday-50,2811028
9914173-125-D-Weekday-50,2811029
9914174-125-D-Weekday-50,2811040
9914175-125-D-Weekday-50,2811041
9914176-125-D-Weekday-50,2811052
9914177-125-D-Weekday-50,2811053
9914178-125-D-Weekday-50-SDon-1101100,851005
9914179-125-D-Weekday-50,2951001
9914180-125-D-Weekday-50-SDoff,2560003
9914181-125-D-Weekday-50,2561008
9914182-125-D-Weekday-50,2561012
9914183-125-D-Weekday-50,2561011
9914184-125-D-Weekday-50,2511004
9914185-125-D-Weekday-50,2511003
9914186-125-D-Weekday-50,2561014
9914187-125-D-Weekday-50,2561013
9914188-125-D-Weekday-50-SDon-0001000,2564003
9914189-125-D-Weekday-50-SDon-1110100,2561003
9914190-125-D-Weekday-50-SDon,2501007
9914191-125-D-Weekday-50,2741008
9914192-125-D-Weekday-50,2741013
9914193-125-D-Weekday-50,2741012
9914194-125-D-Weekday-50,2741017
9914195-125-D-Weekday-50,2741016
9914196-125-D-Weekday-50,2741021
9914197-125-D-Weekday-50,2741020
9914198-125-D-Weekday-50,2741025
9914199-125-D-Weekday-50,2741024
9914200-125-D-Weekday-50,2751037
9914201-125-D-Weekday-50,2741040
9914202-125-D-Weekday-50,2741047
9914203-125-D-Weekday-50,2741046
9914204-125-D-Weekday-50,2741051
9914205-125-D-Weekday-50,2741050
9914206-125-D-Weekday-50,2741055
9914207-125-D-Weekday-50-SDon-0010000,2753036
9914208-125-D-Weekday-50-SDon-0001000,881002
9914209-125-D-Weekday-50-SDon-1101100,781003
9914210-125-D-Weekday-50-SDon,731001
9914211-125-D-Weekday-50,2501014
9914212-125-D-Weekday-50,2501025
9914213-125-D-Weekday-50,2501022
9914214-125-D-Weekday-50,2501033
9914215-125-D-Weekday-50,2601036
9914216-125-D-Weekday-50,2601035
9914217-125-D-Weekday-50-SDon-1101100,681008
9914218-125-D-Weekday-50-SDon-0001000,731004
9914219-125-D-Weekday-50-SDoff,1300015
9914220-125-D-Weekday-50,1301038
9914221-125-D-Weekday-50,1101024
9914222-125-D-Weekday-50,1201071
9914223-125-D-Weekday-50,1301098
9914224-125-D-Weekday-50,1301095
9914225-125-D-Weekday-50-SDon,1301015
9914226-125-D-Weekday-50-SDon,351005
9914227-125-D-Weekday-50,2811001
9914228-125-D-Weekday-50,2811004
9914229-125-D-Weekday-50,2811005
9914230-125-D-Weekday-50,2811016
9914231-125-D-Weekday-50,2751026
9914232-125-D-Weekday-50,2751027
9914233-125-D-Weekday-50,2751030
9914234-125-D-Weekday-50,2751023
9914235-125-D-Weekday-50-SDon,2501013
9914236-125-D-Weekday-50,2601014
9914237-125-D-Weekday-50,2601013
9914238-125-D-Weekday-50-SDon-0010000,531006
9914239-125-D-Weekday-50-SDon-0010000,541003
9914240-125-D-Weekday-50,2501049
9914241-125-D-Weekday-50,2501044
9914242-125-D-Weekday-50,2501057
9914243-125-D-Weekday-50,2601042
9914244-125-D-Weekday-50-SDon-0010000,1413007
9914245-125-D-Weekday-50,1101017
9914246-125-D-Weekday-50,1121014
9914247-125-D-Weekday-50,1121015
9914248-125-D-Weekday-50,1101033
9914249-125-D-Weekday-50,1211054
9914250-125-D-Weekday-50,1211059
9914251-125-D-Weekday-50-SDon,1101034
9914252-125-D-Weekday-50,1121019
9914253-125-D-Weekday-50,1121024
9914254-125-D-Weekday-50,1121023
9914255-125-D-Weekday-50,1181010
9914256-125-D-Weekday-50,1101052
9914257-125-D-Weekday-50,1101049
9914258-125-D-Weekday-50,1101056
9914259-125-D-Weekday-50,1101043
9914260-125-D-Weekday-50,1201001
9914261-125-D-Weekday-50,1201006
9914262-125-D-Weekday-50,1201009
9914263-125-D-Weekday-50,1201022
9914264-125-D-Weekday-50,1301040
9914265-125-D-Weekday-50,1301039
9914266-125-D-Weekday-50,1301062
9914267-125-D-Weekday-50,1121020
9914268-125-D-Weekday-50,1121021
9914269-125-D-Weekday-50,1121026
9914270-125-D-Weekday-50,1121025
9914271-125-D-Weekday-50-SDon,141002
9914272-125-D-Weekday-50-SDon,141006
9914274-125-D-Weekday-50-SDon,191002
9914275-125-D-Weekday-50,1121009
9914276-125-D-Weekday-50,1121012
9914277-125-D-Weekday-50-SDon-0001000,1414030
9914278-125-D-Weekday-50,2811042
9914279-125-D-Weekday-50,2811043
9914280-125-D-Weekday-50,2811054
9914281-125-D-Weekday-50,2811055
9914282-125-D-Weekday-50,2501046
9914283-125-D-Weekday-50,2501059
9914284-125-D-Weekday-50,2601044
9914285-125-D-Weekday-50-SDon,681003
9914286-125-D-Weekday-50-SDon-0010000,621003
9914287-125-D-Weekday-50-SDon-1101100,601006
9914288-125-D-Weekday-50-SDon-1100100,841004
9914289-125-D-Weekday-50,2801023
9914290-125-D-Weekday-50,3981020
9914291-125-D-Weekday-50,2801031
9914292-125-D-Weekday-50,2801034
9914293-125-D-Weekday-50-SDon-0011000,831004
9914294-125-D-Weekday-50-SDon,241001
9914295-125-D-Weekday-50-SDon,1121005
9914296-125-D-Weekday-50,1201043
9914297-125-D-Weekday-50,1101026
9914298-125-D-Weekday-50,1101027
9914299-125-D-Weekday-50,1101040
9914300-125-D-Weekday-50,1181005
9914301-125-D-Weekday-50,1181008
9914302-125-D-Weekday-50,1201040
9914303-125-D-Weekday-50,2601001
9914304-125-D-Weekday-50,2501008
9914305-125-D-Weekday-50,2501019
9914306-125-D-Weekday-50,2501016
9914307-125-D-Weekday-50-SDon-1110100,731008
9914308-125-D-Weekday-50-SDon,561003
9914309-125-D-Weekday-50-SDon-0010000,541005
9914310-125-D-Weekday-50-SDon-0010000,681002
9914311-125-D-Weekday-50,2941003
9914312-125-D-Weekday-50,2941004
9914313-125-D-Weekday-50,2941009
9914314-125-D-Weekday-50,2941010
9914315-125-D-Weekday-50,2501034
9914316-125-D-Weekday-50-SDon-1101100,551004
9914317-125-D-Weekday-50-SDoff,2510008
9914318-125-D-Weekday-50,2501037
9914319-125-D-Weekday-50,4001113
9914320-125-D-Weekday-50,4001086
9914321-125-D-Weekday-50,1201046
9914322-125-D-Weekday-50,1201049
9914323-125-D-Weekday-50,1201081
9914324-125-D-Weekday-50,1201092
9914325-125-D-Weekday-50,1201103
9914326-125-D-Weekday-50-SDon-0001000,594007
9914327-125-D-Weekday-50-SDon-0010000,1101022
9914328-125-D-Weekday-50-SDon-0010000,251002
9914329-125-D-Weekday-50-SDon,681005
9914330-125-D-Weekday-50,2811084
9914331-125-D-Weekday-50,2811087
9914332-125-D-Weekday-50,2801028
9914333-125-D-Weekday-50-SDon,621002
9914334-125-D-Weekday-50-SDon-0010000,531002
9914335-125-D-Weekday-50-SDon-0010000,2503041
9914336-125-D-Weekday-50,1201100
9914337-125-D-Weekday-50,1201111
9914338-125-D-Weekday-50,1201124
9914339-125-D-Weekday-50,1201129
9914340-125-D-Weekday-50,1211062
9914341-125-D-Weekday-50,1301123
9914342-125-D-Weekday-50-SDon,281006
9914343-125-D-Weekday-50-SDon-0001000,1404021
9914344-125-D-Weekday-50-SDon,1101003
9914345-125-D-Weekday-50-SDon,251001
9914346-125-D-Weekday-50,1121007
9914347-125-D-Weekday-50,1121010
9914348-125-D-Weekday-50,1121011
9914349-125-D-Weekday-50,1301069
9914350-125-D-Weekday-50,1301094
9914351-125-D-Weekday-50-SDon-0010000,871001
9914352-125-D-Weekday-50,2501006
9914353-125-D-Weekday-50,2501015
9914354-125-D-Weekday-50,4001057
9914355-125-D-Weekday-50-SDon,721004
9914357-125-D-Weekday-50-SDon,611009
9914358-125-D-Weekday-50,2801001
9914359-125-D-Weekday-50,2801004
9914360-125-D-Weekday-50,2801005
9914361-125-D-Weekday-50,2601015
9914362-125-D-Weekday-50,2601020
9914363-125-D-Weekday-50-SDon-1101100,531008
9914364-125-D-Weekday-50-SDon-0001000,731002
9914365-125-D-Weekday-50,2501029
9914366-125-D-Weekday-50,2601034
9914367-125-D-Weekday-50,2601033
9914368-125-D-Weekday-50,2501052
9914369-125-D-Weekday-50,2501065
9914370-125-D-Weekday-50,2501060
9914371-125-D-Weekday-50-SDon-1101100,581005
9914372-125-D-Weekday-50,2501026
9914373-125-D-Weekday-50-SDon,851002
9914374-125-D-Weekday-50,2951010
9914375-125-D-Weekday-50,2951011
9914376-125-D-Weekday-50,2941015
9914377-125-D-Weekday-50,2941016
9914378-125-D-Weekday-50,2811003
9914379-125-D-Weekday-50,2811010
9914380-125-D-Weekday-50,2811011
9914381-125-D-Weekday-50,2801014
9914382-125-D-Weekday-50,2801015
9914383-125-D-Weekday-50-SDon-1101100,671012
9914384-125-D-Weekday-50-SDon-0100000,461005
9914385-125-D-Weekday-50,2811002
9914386-125-D-Weekday-50,1301030
9914387-125-D-Weekday-50,1301029
9914388-125-D-Weekday-50,1301052
9914389-125-D-Weekday-50,4001087
9914390-125-D-Weekday-50,4001116
9914391-125-D-Weekday-50,1301061
9914392-125-D-Weekday-50,1301086
9914393-125-D-Weekday-50,1101039
9914394-125-D-Weekday-50,1101050
9914395-125-D-Weekday-50,1301111
9914396-125-D-Weekday-50,1301126
9914397-125-D-Weekday-50,1101046
9914398-125-D-Weekday-50,2861012
9914399-125-D-Weekday-50,2861007
9914400-125-D-Weekday-50,2501069
9914401-125-D-Weekday-50,2501064
9914402-125-D-Weekday-50,2501075
9914403-125-D-Weekday-50,2501068
9914404-125-D-Weekday-50,2861009
9914405-125-D-Weekday-50-SDon-1110100,801004
9914406-125-D-Weekday-50-SDoff,2860005
9914407-125-D-Weekday-50,1121013
9914408-125-D-Weekday-50,1101020
9914409-125-D-Weekday-50,1101023
9914410-125-D-Weekday-50,1101044
9914411-125-D-Weekday-50,1181007
9914412-125-D-Weekday-50,1121030
9914413-125-D-Weekday-50,1121029
9914414-125-D-Weekday-50,1101047
9914415-125-D-Weekday-50-SDon,1101036
9914417-125-D-Weekday-50,1211011
9914418-125-D-Weekday-50,1211018
9914419-125-D-Weekday-50,1211021
9914420-125-D-Weekday-50,1211008
9914421-125-D-Weekday-50,1411001
9914422-125-D-Weekday-50,1411002
9914423-125-D-Weekday-50,1301020
9914424-125-D-Weekday-50,1301021
9914425-125-D-Weekday-50,1211031
9914426-125-D-Weekday-50-SDon-1110100,1411040
9914427-125-D-Weekday-50,1211028
9914428-125-D-Weekday-50,1181001
9914429-125-D-Weekday-50,1181002
9914430-125-D-Weekday-50,1181003
9914431-125-D-Weekday-50,1181006
9914432-125-D-Weekday-50,1301044
9914433-125-D-Weekday-50,1301043
9914434-125-D-Weekday-50,3981017
9914435-125-D-Weekday-50,3981014
9914436-125-D-Weekday-50,1211055
9914437-125-D-Weekday-50,1211060
9914438-125-D-Weekday-50,1211063
9914439-125-D-Weekday-50,1211050
9914440-125-D-Weekday-50,2601005
9914441-125-D-Weekday-50,2701010
9914442-125-D-Weekday-50,2701011
9914443-125-D-Weekday-50,2701012
9914444-125-D-Weekday-50,2701013
9914445-125-D-Weekday-50,2701014
9914446-125-D-Weekday-50,2701015
9914447-125-D-Weekday-50,2701016
9914448-125-D-Weekday-50-SDon-1101100,541011
9914449-125-D-Weekday-50,2601010
9914450-125-D-Weekday-50-SDon,1401005
9914451-125-D-Weekday-50,1201058
9914452-125-D-Weekday-50,1201067
9914453-125-D-Weekday-50,1201078
9914454-125-D-Weekday-50,1201085
9914455-125-D-Weekday-50-SDoff,1400005
9914456-125-D-Weekday-50,1201047
9914457-125-D-Weekday-50,1301003
9914458-125-D-Weekday-50,1301022
9914459-125-D-Weekday-50,1301023
9914460-125-D-Weekday-50,1201053
9914461-125-D-Weekday-50,1201064
9914462-125-D-Weekday-50-SDon-1101100,541007
9914463-125-D-Weekday-50-SDon-0100000,461001
9914464-125-D-Weekday-50,1201095
9914465-125-D-Weekday-50,1201108
9914466-125-D-Weekday-50,1201117
9914467-125-D-Weekday-50,1301120
9914468-125-D-Weekday-50,1301117
9914469-125-D-Weekday-50-SDon,1201144
9914470-125-D-Weekday-50,1101028
9914471-125-D-Weekday-50,1201089
9914472-125-D-Weekday-50,1301099
9914473-125-D-Weekday-50,1301118
9914474-125-D-Weekday-50,1201137
9914475-125-D-Weekday-50,1201138
9914476-125-D-Weekday-50,1201143
9914477-125-D-Weekday-50,1201132
9914478-125-D-Weekday-50-SDon,491002
9914479-125-D-Weekday-50,1401036
9914480-125-D-Weekday-50,1401035
9914481-125-D-Weekday-50,1211058
9914482-125-D-Weekday-50,1301115
9914483-125-D-Weekday-50,1401027
9914484-125-D-Weekday-50,3981001
9914485-125-D-Weekday-50,2751001
9914486-125-D-Weekday-50,2751004
9914487-125-D-Weekday-50,2811008
9914488-125-D-Weekday-50,2561007
9914489-125-D-Weekday-50,2561010
9914490-125-D-Weekday-50,2561009
9914491-125-D-Weekday-50,2511002
9914492-125-D-Weekday-50,2511001
9914493-125-D-Weekday-50,2811057
9914494-125-D-Weekday-50,2801020
9914495-125-D-Weekday-50,2801021
9914496-125-D-Weekday-50,2811100
9914497-125-D-Weekday-50,2811097
9914498-125-D-Weekday-50,2741059
9914499-125-D-Weekday-50,2741061
9914500-125-D-Weekday-50,2741058
