route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
ECR-158,125-D-Weekday-50,9913575-125-D-Weekday-50,"Daly City BART",4001048,0,,ECR0904
ECR-158,125-D-Weekday-50,9913576-125-D-Weekday-50,"Palo Alto Transit Center",4001069,1,,ECR0903
ECR-158,125-D-Weekday-50,9913577-125-D-Weekday-50,"Daly City BART",4001098,0,,ECR0904
ECR-158,125-D-Weekday-50,9913578-125-D-Weekday-50,"Palo Alto Transit Center",4001103,1,,ECR0903
ECR-158,125-D-Weekday-50,9913579-125-D-Weekday-50,"Daly City BART",4001126,0,,ECR0904
141-158,125-D-Weekday-50,9913580-125-D-Weekday-50,"Shelter Creek",1411015,1,,1410218
141-158,125-D-Weekday-50,9913581-125-D-Weekday-50,"Airport/Linden",1411010,0,,1410219
141-158,125-D-Weekday-50,9913582-125-D-Weekday-50,"Shelter Creek",1411019,1,,1410218
141-158,125-D-Weekday-50,9913583-125-D-Weekday-50,"Airport/Linden",1411014,0,,1410217
141-158,125-D-Weekday-50,9913584-125-D-Weekday-50,"Shelter Creek",1411023,1,,1410216
141-158,125-D-Weekday-50,9913585-125-D-Weekday-50,"Airport/Linden",1411018,0,,1410219
141-158,125-D-Weekday-50,9913586-125-D-Weekday-50,"Shelter Creek",1411027,1,,1410216
141-158,125-D-Weekday-50,9913587-125-D-Weekday-50,"Airport/Linden",1411022,0,,1410217
141-158,125-D-Weekday-50,9913588-125-D-Weekday-50,"Shelter Creek",1411031,1,,1410218
141-158,125-D-Weekday-50,9913589-125-D-Weekday-50,"Airport/Linden",1411026,0,,1410217
141-158,125-D-Weekday-50,9913590-125-D-Weekday-50,"Shelter Creek",1411035,1,,1410216
141-158,125-D-Weekday-50,9913591-125-D-Weekday-50,"Airport/Linden",1411032,0,,1410217
140-158,125-D-Weekday-50,9913592-125-D-Weekday-50,"Manor/Palmetto",1401033,1,,1400610
140-158,125-D-Weekday-50,9913593-125-D-Weekday-50,"SFO AirTrain",1401042,0,,1400609
140-158,125-D-Weekday-50,9913594-125-D-Weekday-50,"Manor/Palmetto",1401041,1,,1400610
140-158,125-D-Weekday-50,9913595-125-D-Weekday-50,"SFO AirTrain",1401046,0,,1400609
120-158,125-D-Weekday-50,9913596-125-D-Weekday-50,"Brunswick/Templeton",1201086,0,,1200225
120-158,125-D-Weekday-50,9913597-125-D-Weekday-50,"Colma BART",1201097,1,,1200224
120-158,125-D-Weekday-50,9913598-125-D-Weekday-50,"Brunswick/Templeton",1201110,0,,1200225
130-158,125-D-Weekday-50,9913599-125-D-Weekday-50,"Colma BART",1301101,1,,1300266
141-158,125-D-Weekday-50-SDon,9913600-125-D-Weekday-50-SDon,"",1411044,0,,1410189
ECR-158,125-D-Weekday-50,9913601-125-D-Weekday-50,"Palo Alto Transit Center",4001099,1,,ECR0903
ECR-158,125-D-Weekday-50,9913602-125-D-Weekday-50,"Daly City BART",4001124,0,,ECR0904
35-158,125-D-Weekday-50-SDon,9913603-125-D-Weekday-50-SDon,"El Camino High",351004,0,,350071
120-158,125-D-Weekday-50,9913604-125-D-Weekday-50,"Colma BART",1201041,1,,1200224
120-158,125-D-Weekday-50,9913605-125-D-Weekday-50,"Brunswick/Templeton",1201052,0,,1200225
46-158,125-D-Weekday-50-SDon,9913606-125-D-Weekday-50-SDon,"Burlingame School",461004,0,,460014
130-158,125-D-Weekday-50,9913607-125-D-Weekday-50,"Daly City BART",1301036,0,,1300267
130-158,125-D-Weekday-50,9913608-125-D-Weekday-50,"Colma BART",1301035,1,,1300266
ECR-158,125-D-Weekday-50,9913609-125-D-Weekday-50,"Palo Alto Transit Center",4001035,1,,ECR0903
120-158,125-D-Weekday-50,9913610-125-D-Weekday-50,"Brunswick/Templeton",1201004,0,,1200225
120-158,125-D-Weekday-50,9913611-125-D-Weekday-50,"Colma BART",1201007,1,,1200224
120-158,125-D-Weekday-50,9913612-125-D-Weekday-50,"Brunswick/Templeton",1201020,0,,1200225
120-158,125-D-Weekday-50,9913613-125-D-Weekday-50,"Colma BART",1201025,1,,1200224
130-158,125-D-Weekday-50,9913614-125-D-Weekday-50,"Daly City BART",1301050,0,,1300267
130-158,125-D-Weekday-50,9913615-125-D-Weekday-50,"Colma BART",1301049,1,,1300266
121-158,125-D-Weekday-50,9913616-125-D-Weekday-50,"Pope/Bellevue",1211038,0,,1210282
121-158,125-D-Weekday-50,9913617-125-D-Weekday-50,"Skyline College",1211043,1,,1210295
120-158,125-D-Weekday-50,9913618-125-D-Weekday-50,"Brunswick/Templeton",1201116,0,,1200225
130-158,125-D-Weekday-50,9913619-125-D-Weekday-50,"Colma BART",1301105,1,,1300266
ECR-158,125-D-Weekday-50,9913620-125-D-Weekday-50,"Palo Alto Transit Center",4001081,1,,ECR0903
ECR-158,125-D-Weekday-50,9913621-125-D-Weekday-50,"Daly City BART",4001110,0,,ECR0904
130-158,125-D-Weekday-50,9913622-125-D-Weekday-50,"Colma BART",1301051,1,,1300266
130-158,125-D-Weekday-50,9913623-125-D-Weekday-50,"Daly City BART",1301074,0,,1300267
130-158,125-D-Weekday-50,9913624-125-D-Weekday-50,"Colma BART",1301073,1,,1300266
141-158,125-D-Weekday-50,9913625-125-D-Weekday-50,"Shelter Creek",1411047,1,,1410218
141-158,125-D-Weekday-50,9913626-125-D-Weekday-50,"Airport/Linden",1411050,0,,1410219
130-158,125-D-Weekday-50,9913627-125-D-Weekday-50,"Daly City BART",1301106,0,,1300267
130-158,125-D-Weekday-50,9913628-125-D-Weekday-50,"Colma BART",1301103,1,,1300266
110-158,125-D-Weekday-50-SDon,9913629-125-D-Weekday-50-SDon,"Terra Nova High",1101005,1,,1100177
121-158,125-D-Weekday-50,9913630-125-D-Weekday-50,"Pope/Bellevue",1211014,0,,1210280
121-158,125-D-Weekday-50,9913631-125-D-Weekday-50,"Skyline College",1211017,1,,1210295
130-158,125-D-Weekday-50,9913632-125-D-Weekday-50,"Daly City BART",1301072,0,,1300267
130-158,125-D-Weekday-50,9913633-125-D-Weekday-50,"Colma BART",1301071,1,,1300266
120-158,125-D-Weekday-50,9913634-125-D-Weekday-50,"Brunswick/Templeton",1201102,0,,1200225
120-158,125-D-Weekday-50,9913635-125-D-Weekday-50,"Colma BART",1201113,1,,1200224
120-158,125-D-Weekday-50,9913636-125-D-Weekday-50,"Brunswick/Templeton",1201122,0,,1200225
120-158,125-D-Weekday-50,9913637-125-D-Weekday-50,"Colma BART",1201127,1,,1200224
141-158,125-D-Weekday-50-SDon,9913638-125-D-Weekday-50-SDon,"Peninsula High",1411009,1,,1410223
56-158,125-D-Weekday-50-SDon-0001000,9913639-125-D-Weekday-50-SDon-0001000,"Aragon High",564004,0,,560023
ECR-158,125-D-Weekday-50,9913640-125-D-Weekday-50,"Palo Alto Transit Center",4001023,1,,ECR0903
ECR-158,125-D-Weekday-50,9913641-125-D-Weekday-50,"Daly City BART",4001066,0,,ECR0904
ECR-158,125-D-Weekday-50,9913642-125-D-Weekday-50,"Palo Alto Transit Center",4001089,1,,ECR0903
ECR-158,125-D-Weekday-50,9913643-125-D-Weekday-50,"Daly City BART",4001118,0,,ECR0904
ECR-158,125-D-Weekday-50,9913644-125-D-Weekday-50,"Palo Alto Transit Center",4001133,1,,ECR0903
120-158,125-D-Weekday-50,9913645-125-D-Weekday-50,"Brunswick/Templeton",1201104,0,,1200225
130-158,125-D-Weekday-50,9913646-125-D-Weekday-50,"Colma BART",1301097,1,,1300266
110-158,125-D-Weekday-50,9913647-125-D-Weekday-50,"Daly City BART",1101008,0,,1100185
110-158,125-D-Weekday-50,9913648-125-D-Weekday-50,"Linda Mar Park & Ride",1101011,1,,1100186
110-158,125-D-Weekday-50,9913649-125-D-Weekday-50,"Daly City BART",1101014,0,,1100185
ECR-158,125-D-Weekday-50,9913650-125-D-Weekday-50,"Palo Alto Transit Center",4001011,1,,ECR0903
ECR-158,125-D-Weekday-50,9913651-125-D-Weekday-50,"Daly City BART",4001038,0,,ECR0904
ECR-158,125-D-Weekday-50,9913652-125-D-Weekday-50,"Palo Alto Transit Center",4001073,1,,ECR0903
ECR-158,125-D-Weekday-50,9913653-125-D-Weekday-50,"Daly City BART",4001102,0,,ECR0904
120-158,125-D-Weekday-50,9913654-125-D-Weekday-50,"Brunswick/Templeton",1201054,0,,1200225
120-158,125-D-Weekday-50,9913655-125-D-Weekday-50,"Colma BART",1201057,1,,1200224
112-158,125-D-Weekday-50-SDon,9913656-125-D-Weekday-50-SDon,"Gateway/Hickey",1121022,0,,1120158
120-158,125-D-Weekday-50,9913657-125-D-Weekday-50,"Brunswick/Templeton",1201094,0,,1200225
120-158,125-D-Weekday-50,9913658-125-D-Weekday-50,"Colma BART",1201105,1,,1200224
120-158,125-D-Weekday-50,9913659-125-D-Weekday-50,"Brunswick/Templeton",1201118,0,,1200225
120-158,125-D-Weekday-50,9913660-125-D-Weekday-50,"Colma BART",1201123,1,,1200224
120-158,125-D-Weekday-50,9913661-125-D-Weekday-50,"Brunswick/Templeton",1201128,0,,1200225
120-158,125-D-Weekday-50,9913662-125-D-Weekday-50,"Colma BART",1201133,1,,1200224
120-158,125-D-Weekday-50,9913663-125-D-Weekday-50,"Brunswick/Templeton",1201134,0,,1200225
120-158,125-D-Weekday-50,9913664-125-D-Weekday-50,"Colma BART",1201139,1,,1200224
120-158,125-D-Weekday-50,9913665-125-D-Weekday-50,"Brunswick/Templeton",1201140,0,,1200225
16-158,125-D-Weekday-50-SDon,9913666-125-D-Weekday-50-SDon,"Serramonte Center",161004,0,,160060
60-158,125-D-Weekday-50-SDon-0010000,9913667-125-D-Weekday-50-SDon-0010000,"Bridge/Bowsprit",601004,0,,600150
19-158,125-D-Weekday-50-SDon-0010000,9913669-125-D-Weekday-50-SDon-0010000,"Linda Mar Park & Ride",191001,1,,190036
120-158,125-D-Weekday-50,9913670-125-D-Weekday-50,"Colma BART",1201021,1,,1200224
120-158,125-D-Weekday-50,9913671-125-D-Weekday-50,"Brunswick/Templeton",1201034,0,,1200225
120-158,125-D-Weekday-50,9913672-125-D-Weekday-50,"Brunswick/Templeton",1201018,0,,1200225
112-158,125-D-Weekday-50,9913673-125-D-Weekday-50,"Colma BART",1121002,0,,1120159
112-158,125-D-Weekday-50,9913674-125-D-Weekday-50,"Linda Mar Park & Ride",1121001,1,,1120134
112-158,125-D-Weekday-50,9913675-125-D-Weekday-50,"Colma BART",1121006,0,,1120157
120-158,125-D-Weekday-50,9913676-125-D-Weekday-50,"Colma BART",1201051,1,,1200224
120-158,125-D-Weekday-50,9913677-125-D-Weekday-50,"Colma BART",1201061,1,,1200224
120-158,125-D-Weekday-50,9913678-125-D-Weekday-50,"Brunswick/Templeton",1201072,0,,1200225
37-158,125-D-Weekday-50-SDon,9913679-125-D-Weekday-50-SDon,"Hillside/Grove",371002,0,,370027
120-158,125-D-Weekday-50,9913680-125-D-Weekday-50,"Brunswick/Templeton",1201048,0,,1200225
ECR-158,125-D-Weekday-50,9913681-125-D-Weekday-50,"Daly City BART",4001022,0,,ECR0904
ECR-158,125-D-Weekday-50,9913682-125-D-Weekday-50,"Palo Alto Transit Center",4001043,1,,ECR0903
ECR-158,125-D-Weekday-50,9913683-125-D-Weekday-50,"Palo Alto Transit Center",4001109,1,,ECR0903
ECR-158,125-D-Weekday-50,9913684-125-D-Weekday-50,"Daly City BART",4001130,0,,ECR0904
270-158,125-D-Weekday-50,9913685-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701001,1,,2700112
270-158,125-D-Weekday-50,9913686-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701002,0,,2700113
270-158,125-D-Weekday-50,9913687-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701003,1,,2700112
270-158,125-D-Weekday-50,9913688-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701004,0,,2700113
270-158,125-D-Weekday-50,9913689-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701005,1,,2700112
270-158,125-D-Weekday-50,9913690-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701006,0,,2700113
270-158,125-D-Weekday-50,9913691-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701007,1,,2700112
270-158,125-D-Weekday-50,9913692-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701008,0,,2700113
270-158,125-D-Weekday-50,9913693-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701009,1,,2700112
270-158,125-D-Weekday-50,9913694-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701017,1,,2700112
270-158,125-D-Weekday-50,9913695-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701018,0,,2700113
270-158,125-D-Weekday-50,9913696-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701019,1,,2700112
270-158,125-D-Weekday-50,9913697-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701020,0,,2700113
270-158,125-D-Weekday-50,9913698-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701021,1,,2700112
270-158,125-D-Weekday-50,9913699-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701022,0,,2700113
270-158,125-D-Weekday-50,9913700-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701023,1,,2700112
270-158,125-D-Weekday-50,9913701-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701024,0,,2700113
270-158,125-D-Weekday-50,9913702-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701025,1,,2700112
270-158,125-D-Weekday-50,9913703-125-D-Weekday-50,"Redwood City Transit Center - Loop",2701026,0,,2700113
46-158,125-D-Weekday-50-SDon,9913704-125-D-Weekday-50-SDon,"Burlingame School",461002,0,,460013
398-158,125-D-Weekday-50,9913705-125-D-Weekday-50,"Redwood City Transit Center",3981007,1,,3980110
295-158,125-D-Weekday-50,9913706-125-D-Weekday-50,"San Mateo Caltrain",2951012,0,,2950369
260-158,125-D-Weekday-50,9913707-125-D-Weekday-50,"San Carlos Caltrain",2601030,0,,2600319
260-158,125-D-Weekday-50,9913708-125-D-Weekday-50,"College of San Mateo",2601029,1,,2600303
274-158,125-D-Weekday-50,9913709-125-D-Weekday-50,"Cañada College",2741029,1,,2740040
274-158,125-D-Weekday-50,9913710-125-D-Weekday-50,"Redwood City Transit Center",2741028,0,,2740043
274-158,125-D-Weekday-50,9913711-125-D-Weekday-50,"Cañada College",2741033,1,,2740040
274-158,125-D-Weekday-50,9913712-125-D-Weekday-50,"Redwood City Transit Center",2741032,0,,2740043
274-158,125-D-Weekday-50,9913713-125-D-Weekday-50,"Cañada College",2741037,1,,2740040
274-158,125-D-Weekday-50,9913714-125-D-Weekday-50,"Redwood City Transit Center",2741036,0,,2740043
274-158,125-D-Weekday-50,9913715-125-D-Weekday-50,"Cañada College",2741041,1,,2740040
281-158,125-D-Weekday-50,9913716-125-D-Weekday-50,"Onetta Harris Center",2811094,0,,2810216
281-158,125-D-Weekday-50,9913717-125-D-Weekday-50,"Stanford Mall",2811095,1,,2810215
281-158,125-D-Weekday-50,9913718-125-D-Weekday-50,"Onetta Harris Center",2811104,0,,2810216
281-158,125-D-Weekday-50,9913719-125-D-Weekday-50,"Stanford Mall",2811101,1,,2810215
281-158,125-D-Weekday-50,9913720-125-D-Weekday-50,"Onetta Harris Center",2811110,0,,2810216
281-158,125-D-Weekday-50,9913721-125-D-Weekday-50,"Palo Alto Transit Center",2811107,1,,2810215
72-158,125-D-Weekday-50-SDon,9913722-125-D-Weekday-50-SDon,"Marlborough/Dumbarton",721008,0,,720012
294-158,125-D-Weekday-50,9913723-125-D-Weekday-50,"Main/Poplar",2941017,1,,2940155
294-158,125-D-Weekday-50,9913724-125-D-Weekday-50,"San Mateo Medical Center",2941018,0,,2940134
251-158,125-D-Weekday-50,9913725-125-D-Weekday-50,"Foster City",2511012,0,,2510054
251-158,125-D-Weekday-50,9913726-125-D-Weekday-50,"Hillsdale Mall",2511011,1,,2510112
250-158,125-D-Weekday-50,9913727-125-D-Weekday-50,"College of San Mateo",2501027,1,,2500341
260-158,125-D-Weekday-50,9913728-125-D-Weekday-50,"San Carlos Caltrain",2601018,0,,2600310
276-158,125-D-Weekday-50,9913729-125-D-Weekday-50,"Redwood City Transit Center",2761018,0,,2760071
276-158,125-D-Weekday-50,9913730-125-D-Weekday-50,"Florence/17th",2761019,1,,2760072
276-158,125-D-Weekday-50,9913731-125-D-Weekday-50,"Redwood City Transit Center",2761020,0,,2760071
276-158,125-D-Weekday-50,9913732-125-D-Weekday-50,"Florence/17th",2761021,1,,2760072
276-158,125-D-Weekday-50,9913733-125-D-Weekday-50,"Redwood City Transit Center",2761022,0,,2760071
276-158,125-D-Weekday-50,9913734-125-D-Weekday-50,"Florence/17th",2761023,1,,2760072
276-158,125-D-Weekday-50,9913735-125-D-Weekday-50,"Redwood City Transit Center",2761024,0,,2760071
276-158,125-D-Weekday-50,9913736-125-D-Weekday-50,"Florence/17th",2761025,1,,2760072
276-158,125-D-Weekday-50,9913737-125-D-Weekday-50,"Redwood City Transit Center",2761026,0,,2760071
ECR-158,125-D-Weekday-50,9913738-125-D-Weekday-50,"Palo Alto Transit Center",4001075,1,,ECR0903
ECR-158,125-D-Weekday-50,9913739-125-D-Weekday-50,"Daly City BART",4001104,0,,ECR0904
ECR-158,125-D-Weekday-50,9913740-125-D-Weekday-50,"Palo Alto Transit Center",4001123,1,,ECR0903
ECR-158,125-D-Weekday-50,9913741-125-D-Weekday-50,"Palo Alto Transit Center",4001025,1,,ECR0903
ECR-158,125-D-Weekday-50,9913742-125-D-Weekday-50,"Daly City BART",4001054,0,,ECR0904
ECR-158,125-D-Weekday-50,9913743-125-D-Weekday-50,"Palo Alto Transit Center",4001083,1,,ECR0903
ECR-158,125-D-Weekday-50,9913744-125-D-Weekday-50,"Daly City BART",4001112,0,,ECR0904
ECR-158,125-D-Weekday-50,9913745-125-D-Weekday-50,"Palo Alto Transit Center",4001127,1,,ECR0903
274-158,125-D-Weekday-50,9913746-125-D-Weekday-50,"Redwood City Transit Center",2741002,0,,2740043
274-158,125-D-Weekday-50,9913747-125-D-Weekday-50,"Cañada College",2741001,1,,2740040
274-158,125-D-Weekday-50,9913748-125-D-Weekday-50,"Redwood City Transit Center",2741004,0,,2740043
274-158,125-D-Weekday-50,9913749-125-D-Weekday-50,"Cañada College",2741003,1,,2740040
274-158,125-D-Weekday-50,9913750-125-D-Weekday-50,"Redwood City Transit Center",2741006,0,,2740043
274-158,125-D-Weekday-50,9913751-125-D-Weekday-50,"Cañada College",2741007,1,,2740040
274-158,125-D-Weekday-50,9913752-125-D-Weekday-50,"Redwood City Transit Center",2741010,0,,2740043
274-158,125-D-Weekday-50,9913753-125-D-Weekday-50,"Cañada College",2741039,1,,2740040
274-158,125-D-Weekday-50,9913754-125-D-Weekday-50,"Redwood City Transit Center",2741038,0,,2740043
274-158,125-D-Weekday-50,9913755-125-D-Weekday-50,"Cañada College",2741043,1,,2740040
274-158,125-D-Weekday-50,9913756-125-D-Weekday-50,"Redwood City Transit Center",2741042,0,,2740043
274-158,125-D-Weekday-50,9913757-125-D-Weekday-50,"Cañada College",2741045,1,,2740040
ECR-158,125-D-Weekday-50,9913758-125-D-Weekday-50,"Daly City BART",4001084,0,,ECR0904
ECR-158,125-D-Weekday-50,9913759-125-D-Weekday-50,"Palo Alto Transit Center",4001107,1,,ECR0903
ECR-158,125-D-Weekday-50,9913760-125-D-Weekday-50,"Daly City BART",4001014,0,,ECR0904
ECR-158,125-D-Weekday-50,9913761-125-D-Weekday-50,"Palo Alto Transit Center",4001033,1,,ECR0903
ECR-158,125-D-Weekday-50,9913762-125-D-Weekday-50,"Daly City BART",4001062,0,,ECR0904
ECR-158,125-D-Weekday-50,9913763-125-D-Weekday-50,"Palo Alto Transit Center",4001095,1,,ECR0903
ECR-158,125-D-Weekday-50,9913764-125-D-Weekday-50,"Daly City BART",4001122,0,,ECR0904
60-158,125-D-Weekday-50-SDon,9913765-125-D-Weekday-50-SDon,"Ralston/Alameda",601009,1,,600157
60-158,125-D-Weekday-50-SDon-0010000,9913766-125-D-Weekday-50-SDon-0010000,"Bridge/Bowsprit",601002,0,,600150
81-158,125-D-Weekday-50-SDon-0011000,9913767-125-D-Weekday-50-SDon-0011000,"Menlo Atherton High",811005,1,,810031
81-158,125-D-Weekday-50-SDon-1100100,9913768-125-D-Weekday-50-SDon-1100100,"Menlo Atherton High",811003,1,,810031
87-158,125-D-Weekday-50-SDon,9913769-125-D-Weekday-50-SDon,"Woodside High",871002,0,,870046
72-158,125-D-Weekday-50-SDon,9913771-125-D-Weekday-50-SDon,"Selby Lane School",721001,1,,720011
295-158,125-D-Weekday-50,9913772-125-D-Weekday-50,"Redwood City Transit Center",2951009,1,,2950368
295-158,125-D-Weekday-50,9913773-125-D-Weekday-50,"San Mateo Caltrain",2951014,0,,2950369
295-158,125-D-Weekday-50,9913774-125-D-Weekday-50,"Redwood City Transit Center",2951015,1,,2950368
295-158,125-D-Weekday-50,9913775-125-D-Weekday-50,"San Mateo Caltrain",2951020,0,,2950369
295-158,125-D-Weekday-50,9913776-125-D-Weekday-50,"Redwood City Transit Center",2951021,1,,2950368
295-158,125-D-Weekday-50,9913777-125-D-Weekday-50,"San Mateo Caltrain",2951026,0,,2950370
295-158,125-D-Weekday-50,9913778-125-D-Weekday-50,"Redwood City Transit Center",2951027,1,,2950368
398-158,125-D-Weekday-50,9913779-125-D-Weekday-50,"San Bruno BART",3981024,0,,3980109
398-158,125-D-Weekday-50,9913780-125-D-Weekday-50,"Redwood City Transit Center",3981023,1,,3980110
398-158,125-D-Weekday-50,9913781-125-D-Weekday-50,"San Bruno BART",3981028,0,,3980109
398-158,125-D-Weekday-50,9913782-125-D-Weekday-50,"Redwood City Transit Center",3981027,1,,3980110
295-158,125-D-Weekday-50,9913783-125-D-Weekday-50,"San Mateo Caltrain",2951002,0,,2950369
295-158,125-D-Weekday-50,9913784-125-D-Weekday-50,"Redwood City Transit Center",2951007,1,,2950371
275-158,125-D-Weekday-50,9913785-125-D-Weekday-50,"Alameda/Woodside",2751015,1,,2750050
275-158,125-D-Weekday-50,9913786-125-D-Weekday-50,"",2751018,0,,2750060
275-158,125-D-Weekday-50,9913787-125-D-Weekday-50,"Alameda/Woodside",2751019,1,,2750050
275-158,125-D-Weekday-50,9913788-125-D-Weekday-50,"",2751022,0,,2750060
281-158,125-D-Weekday-50,9913789-125-D-Weekday-50,"Onetta Harris Center",2811068,0,,2810216
281-158,125-D-Weekday-50,9913790-125-D-Weekday-50,"Stanford Mall",2811069,1,,2810215
281-158,125-D-Weekday-50,9913791-125-D-Weekday-50,"Onetta Harris Center",2811082,0,,2810216
281-158,125-D-Weekday-50,9913792-125-D-Weekday-50,"Stanford Mall",2811085,1,,2810215
250-158,125-D-Weekday-50-SDon,9913793-125-D-Weekday-50-SDon,"College of San Mateo",2501009,1,,2500343
294-158,125-D-Weekday-50,9913794-125-D-Weekday-50,"Main/Poplar",2941007,1,,2940152
294-158,125-D-Weekday-50,9913795-125-D-Weekday-50,"San Mateo Medical Center",2941008,0,,2940135
ECR-158,125-D-Weekday-50,9913796-125-D-Weekday-50,"Palo Alto Transit Center",4001001,1,,ECR0906
ECR-158,125-D-Weekday-50,9913797-125-D-Weekday-50,"Daly City BART",4001020,0,,ECR0904
ECR-158,125-D-Weekday-50,9913798-125-D-Weekday-50,"Palo Alto Transit Center",4001045,1,,ECR0903
ECR-158,125-D-Weekday-50,9913799-125-D-Weekday-50,"Daly City BART",4001074,0,,ECR0904
ECR-158,125-D-Weekday-50,9913800-125-D-Weekday-50,"Palo Alto Transit Center",4001097,1,,ECR0903
280-158,125-D-Weekday-50,9913801-125-D-Weekday-50,"Stanford Mall",2801013,1,,2800175
280-158,125-D-Weekday-50,9913802-125-D-Weekday-50,"Purdue/Fordham",2801016,0,,2800178
280-158,125-D-Weekday-50,9913803-125-D-Weekday-50,"Stanford Mall",2801017,1,,2800175
83-158,125-D-Weekday-50-SDon-1100100,9913804-125-D-Weekday-50-SDon-1100100,"Bay/Menlo Oaks",831006,0,,830065
256-158,125-D-Weekday-50-SDon-0001000,9913805-125-D-Weekday-50-SDon-0001000,"Hillsdale Mall",2564001,1,,2560164
