trip_id,stop_id
9914215-125-D-Weekday-50,342036
9914215-125-D-Weekday-50,342037
9914215-125-D-Weekday-50,342012
9914215-125-D-Weekday-50,342098
9914215-125-D-Weekday-50,362005
9914215-125-D-Weekday-50,362019
9914215-125-D-Weekday-50,343607
9914216-125-D-Weekday-50,343607
9914216-125-D-Weekday-50,362415
9914216-125-D-Weekday-50,362005
9914216-125-D-Weekday-50,362019
9914216-125-D-Weekday-50,362415
9914216-125-D-Weekday-50,342107
9914216-125-D-Weekday-50,342097
9914216-125-D-Weekday-50,342087
9914216-125-D-Weekday-50,342036
9914216-125-D-Weekday-50,342037
9914216-125-D-Weekday-50,342012
9914216-125-D-Weekday-50,342087
9914216-125-D-Weekday-50,341926
9914216-125-D-Weekday-50,341515
9914216-125-D-Weekday-50,341910
9914216-125-D-Weekday-50,341081
9914217-125-D-Weekday-50-SDon-1101100,342086
9914217-125-D-Weekday-50-SDon-1101100,342032
9914217-125-D-Weekday-50-SDon-1101100,342006
9914217-125-D-Weekday-50-SDon-1101100,342079
9914217-125-D-Weekday-50-SDon-1101100,342041
9914217-125-D-Weekday-50-SDon-1101100,342038
9914217-125-D-Weekday-50-SDon-1101100,342069
9914218-125-D-Weekday-50-SDon-0001000,343406
9914218-125-D-Weekday-50-SDon-0001000,344024
9914218-125-D-Weekday-50-SDon-0001000,344474
9914218-125-D-Weekday-50-SDon-0001000,344489
9914218-125-D-Weekday-50-SDon-0001000,344122
9914219-125-D-Weekday-50-SDoff,332021
9914219-125-D-Weekday-50-SDoff,331430
9914219-125-D-Weekday-50-SDoff,332225
9914219-125-D-Weekday-50-SDoff,332406
9914219-125-D-Weekday-50-SDoff,332155
9914219-125-D-Weekday-50-SDoff,332243
9914219-125-D-Weekday-50-SDoff,333502
9914219-125-D-Weekday-50-SDoff,333018
9914219-125-D-Weekday-50-SDoff,332533
9914219-125-D-Weekday-50-SDoff,334618
9914219-125-D-Weekday-50-SDoff,334126
9914219-125-D-Weekday-50-SDoff,334181
9914219-125-D-Weekday-50-SDoff,334180
9914219-125-D-Weekday-50-SDoff,334008
9914220-125-D-Weekday-50,334008
9914220-125-D-Weekday-50,334182
9914220-125-D-Weekday-50,334125
9914220-125-D-Weekday-50,334617
9914220-125-D-Weekday-50,332131
9914220-125-D-Weekday-50,332111
9914220-125-D-Weekday-50,332533
9914220-125-D-Weekday-50,332186
9914220-125-D-Weekday-50,333017
9914220-125-D-Weekday-50,333502
9914220-125-D-Weekday-50,332555
9914220-125-D-Weekday-50,332245
9914220-125-D-Weekday-50,332244
9914220-125-D-Weekday-50,332073
9914220-125-D-Weekday-50,332154
9914220-125-D-Weekday-50,332544
9914220-125-D-Weekday-50,332406
9914220-125-D-Weekday-50,332227
9914220-125-D-Weekday-50,332021
9914221-125-D-Weekday-50,311106
9914221-125-D-Weekday-50,311081
9914221-125-D-Weekday-50,311119
9914221-125-D-Weekday-50,311134
9914221-125-D-Weekday-50,311126
9914221-125-D-Weekday-50,311197
9914221-125-D-Weekday-50,332291
9914221-125-D-Weekday-50,332027
9914221-125-D-Weekday-50,332522
9914221-125-D-Weekday-50,332168
9914221-125-D-Weekday-50,332021
9914222-125-D-Weekday-50,332048
9914222-125-D-Weekday-50,331430
9914222-125-D-Weekday-50,332225
9914222-125-D-Weekday-50,332406
9914222-125-D-Weekday-50,332227
9914222-125-D-Weekday-50,332014
9914222-125-D-Weekday-50,332247
9914222-125-D-Weekday-50,332321
9914222-125-D-Weekday-50,332319
9914222-125-D-Weekday-50,332312
9914222-125-D-Weekday-50,332264
9914222-125-D-Weekday-50,332538
9914222-125-D-Weekday-50,332186
9914222-125-D-Weekday-50,333017
9914222-125-D-Weekday-50,333507
9914223-125-D-Weekday-50,334008
9914223-125-D-Weekday-50,334182
9914223-125-D-Weekday-50,334125
9914223-125-D-Weekday-50,334617
9914223-125-D-Weekday-50,332131
9914223-125-D-Weekday-50,332111
9914223-125-D-Weekday-50,332533
9914223-125-D-Weekday-50,332186
9914223-125-D-Weekday-50,333017
9914223-125-D-Weekday-50,333502
9914223-125-D-Weekday-50,332555
9914223-125-D-Weekday-50,332245
9914223-125-D-Weekday-50,332244
9914223-125-D-Weekday-50,332073
9914223-125-D-Weekday-50,332154
9914223-125-D-Weekday-50,332544
9914223-125-D-Weekday-50,332406
9914223-125-D-Weekday-50,332227
9914223-125-D-Weekday-50,332021
9914224-125-D-Weekday-50,332021
9914224-125-D-Weekday-50,331430
9914224-125-D-Weekday-50,332225
9914224-125-D-Weekday-50,332406
9914224-125-D-Weekday-50,332155
9914224-125-D-Weekday-50,332243
9914224-125-D-Weekday-50,333502
9914224-125-D-Weekday-50,333018
9914224-125-D-Weekday-50,332533
9914224-125-D-Weekday-50,334618
9914224-125-D-Weekday-50,334126
9914224-125-D-Weekday-50,334181
9914224-125-D-Weekday-50,334180
9914224-125-D-Weekday-50,334008
9914225-125-D-Weekday-50-SDon,332021
9914225-125-D-Weekday-50-SDon,331430
9914225-125-D-Weekday-50-SDon,332225
9914225-125-D-Weekday-50-SDon,332406
9914225-125-D-Weekday-50-SDon,332155
9914225-125-D-Weekday-50-SDon,332243
9914225-125-D-Weekday-50-SDon,332502
9914225-125-D-Weekday-50-SDon,333502
9914225-125-D-Weekday-50-SDon,333018
9914225-125-D-Weekday-50-SDon,332533
9914225-125-D-Weekday-50-SDon,334618
9914225-125-D-Weekday-50-SDon,334126
9914225-125-D-Weekday-50-SDon,334181
9914225-125-D-Weekday-50-SDon,334180
9914225-125-D-Weekday-50-SDon,334008
9914226-125-D-Weekday-50-SDon,334095
9914226-125-D-Weekday-50-SDon,334055
9914226-125-D-Weekday-50-SDon,334062
9914226-125-D-Weekday-50-SDon,334177
9914226-125-D-Weekday-50-SDon,332120
9914226-125-D-Weekday-50-SDon,332355
9914227-125-D-Weekday-50,346124
9914227-125-D-Weekday-50,363043
9914227-125-D-Weekday-50,363006
9914227-125-D-Weekday-50,363068
9914227-125-D-Weekday-50,347084
9914227-125-D-Weekday-50,347603
9914228-125-D-Weekday-50,347603
9914228-125-D-Weekday-50,347017
9914228-125-D-Weekday-50,347085
9914228-125-D-Weekday-50,363074
9914228-125-D-Weekday-50,363005
9914228-125-D-Weekday-50,363042
9914228-125-D-Weekday-50,346124
9914229-125-D-Weekday-50,346124
9914229-125-D-Weekday-50,363043
9914229-125-D-Weekday-50,363006
9914229-125-D-Weekday-50,363068
9914229-125-D-Weekday-50,347084
9914229-125-D-Weekday-50,347603
9914230-125-D-Weekday-50,347603
9914230-125-D-Weekday-50,347017
9914230-125-D-Weekday-50,347085
9914230-125-D-Weekday-50,363074
9914230-125-D-Weekday-50,363005
9914230-125-D-Weekday-50,363042
9914230-125-D-Weekday-50,346124
9914231-125-D-Weekday-50,344026
9914231-125-D-Weekday-50,344643
9914231-125-D-Weekday-50,344087
9914231-125-D-Weekday-50,344094
9914231-125-D-Weekday-50,344637
9914232-125-D-Weekday-50,344637
9914232-125-D-Weekday-50,344086
9914232-125-D-Weekday-50,344090
9914232-125-D-Weekday-50,344644
9914232-125-D-Weekday-50,344026
9914233-125-D-Weekday-50,344026
9914233-125-D-Weekday-50,344643
9914233-125-D-Weekday-50,344087
9914233-125-D-Weekday-50,344094
9914233-125-D-Weekday-50,344637
9914234-125-D-Weekday-50,344637
9914234-125-D-Weekday-50,344086
9914234-125-D-Weekday-50,344090
9914234-125-D-Weekday-50,344644
9914234-125-D-Weekday-50,344026
9914235-125-D-Weekday-50-SDon,341249
9914235-125-D-Weekday-50-SDon,341237
9914235-125-D-Weekday-50-SDon,341084
9914235-125-D-Weekday-50-SDon,341650
9914235-125-D-Weekday-50-SDon,341045
9914235-125-D-Weekday-50-SDon,341640
9914235-125-D-Weekday-50-SDon,341081
9914236-125-D-Weekday-50,341081
9914236-125-D-Weekday-50,341911
9914236-125-D-Weekday-50,341924
9914236-125-D-Weekday-50,341268
9914236-125-D-Weekday-50,341915
9914236-125-D-Weekday-50,342036
9914236-125-D-Weekday-50,342037
9914236-125-D-Weekday-50,342012
9914236-125-D-Weekday-50,342098
9914236-125-D-Weekday-50,362005
9914236-125-D-Weekday-50,362019
9914236-125-D-Weekday-50,343607
9914237-125-D-Weekday-50,343607
9914237-125-D-Weekday-50,362415
9914237-125-D-Weekday-50,362005
9914237-125-D-Weekday-50,362019
9914237-125-D-Weekday-50,362415
9914237-125-D-Weekday-50,342107
9914237-125-D-Weekday-50,342097
9914237-125-D-Weekday-50,342087
9914237-125-D-Weekday-50,342036
9914237-125-D-Weekday-50,342037
9914237-125-D-Weekday-50,342012
9914237-125-D-Weekday-50,342087
9914237-125-D-Weekday-50,341903
9914237-125-D-Weekday-50,341926
9914237-125-D-Weekday-50,341515
9914237-125-D-Weekday-50,341910
9914237-125-D-Weekday-50,341081
9914238-125-D-Weekday-50-SDon-0010000,341068
9914238-125-D-Weekday-50-SDon-0010000,341104
9914238-125-D-Weekday-50-SDon-0010000,341103
9914238-125-D-Weekday-50-SDon-0010000,341278
9914239-125-D-Weekday-50-SDon-0010000,361032
9914239-125-D-Weekday-50-SDon-0010000,361019
9914239-125-D-Weekday-50-SDon-0010000,361013
9914239-125-D-Weekday-50-SDon-0010000,361017
9914239-125-D-Weekday-50-SDon-0010000,361202
9914239-125-D-Weekday-50-SDon-0010000,361110
9914239-125-D-Weekday-50-SDon-0010000,361061
9914239-125-D-Weekday-50-SDon-0010000,361096
9914239-125-D-Weekday-50-SDon-0010000,341193
9914240-125-D-Weekday-50,341655
9914240-125-D-Weekday-50,341002
9914240-125-D-Weekday-50,341249
9914240-125-D-Weekday-50,341237
9914240-125-D-Weekday-50,341084
9914240-125-D-Weekday-50,341650
9914240-125-D-Weekday-50,341045
9914240-125-D-Weekday-50,341640
9914240-125-D-Weekday-50,341081
9914241-125-D-Weekday-50,341081
9914241-125-D-Weekday-50,341039
9914241-125-D-Weekday-50,341046
9914241-125-D-Weekday-50,341544
9914241-125-D-Weekday-50,341084
9914241-125-D-Weekday-50,341241
9914241-125-D-Weekday-50,341236
9914241-125-D-Weekday-50,341250
9914241-125-D-Weekday-50,341103
9914241-125-D-Weekday-50,341003
9914241-125-D-Weekday-50,341290
9914241-125-D-Weekday-50,341655
9914242-125-D-Weekday-50,341655
9914242-125-D-Weekday-50,341002
9914242-125-D-Weekday-50,341249
9914242-125-D-Weekday-50,341237
9914242-125-D-Weekday-50,341084
9914242-125-D-Weekday-50,341650
9914242-125-D-Weekday-50,341045
9914242-125-D-Weekday-50,341640
9914242-125-D-Weekday-50,341081
9914243-125-D-Weekday-50,341081
9914243-125-D-Weekday-50,341911
9914243-125-D-Weekday-50,341924
9914243-125-D-Weekday-50,341268
9914243-125-D-Weekday-50,341903
9914243-125-D-Weekday-50,341915
9914243-125-D-Weekday-50,342036
9914243-125-D-Weekday-50,342037
9914243-125-D-Weekday-50,342012
9914243-125-D-Weekday-50,342098
9914243-125-D-Weekday-50,362005
9914243-125-D-Weekday-50,362019
9914243-125-D-Weekday-50,343607
9914244-125-D-Weekday-50-SDon-0010000,335094
9914244-125-D-Weekday-50-SDon-0010000,335629
9914244-125-D-Weekday-50-SDon-0010000,335005
9914244-125-D-Weekday-50-SDon-0010000,335002
9914244-125-D-Weekday-50-SDon-0010000,335166
9914244-125-D-Weekday-50-SDon-0010000,335108
9914244-125-D-Weekday-50-SDon-0010000,335100
9914244-125-D-Weekday-50-SDon-0010000,335638
9914245-125-D-Weekday-50,332021
9914245-125-D-Weekday-50,332169
9914245-125-D-Weekday-50,332523
9914245-125-D-Weekday-50,332027
9914245-125-D-Weekday-50,332292
9914245-125-D-Weekday-50,311150
9914245-125-D-Weekday-50,311135
9914245-125-D-Weekday-50,311120
9914245-125-D-Weekday-50,311082
9914245-125-D-Weekday-50,311030
9914245-125-D-Weekday-50,311106
9914246-125-D-Weekday-50,311106
9914246-125-D-Weekday-50,311081
9914246-125-D-Weekday-50,311020
9914246-125-D-Weekday-50,311609
9914246-125-D-Weekday-50,311151
9914246-125-D-Weekday-50,332291
9914246-125-D-Weekday-50,311420
9914246-125-D-Weekday-50,311052
9914246-125-D-Weekday-50,332111
9914246-125-D-Weekday-50,332534
9914246-125-D-Weekday-50,332186
9914246-125-D-Weekday-50,333017
9914246-125-D-Weekday-50,333509
9914247-125-D-Weekday-50,333509
9914247-125-D-Weekday-50,333018
9914247-125-D-Weekday-50,332534
9914247-125-D-Weekday-50,332514
9914247-125-D-Weekday-50,311053
9914247-125-D-Weekday-50,311054
9914247-125-D-Weekday-50,332292
9914247-125-D-Weekday-50,311150
9914247-125-D-Weekday-50,311146
9914247-125-D-Weekday-50,311019
9914247-125-D-Weekday-50,311082
9914247-125-D-Weekday-50,311030
9914247-125-D-Weekday-50,311106
9914248-125-D-Weekday-50,332021
9914248-125-D-Weekday-50,332169
9914248-125-D-Weekday-50,332523
9914248-125-D-Weekday-50,332027
9914248-125-D-Weekday-50,332292
9914248-125-D-Weekday-50,311150
9914248-125-D-Weekday-50,311135
9914248-125-D-Weekday-50,311120
9914248-125-D-Weekday-50,311082
9914248-125-D-Weekday-50,311030
9914248-125-D-Weekday-50,311106
9914249-125-D-Weekday-50,335639
9914249-125-D-Weekday-50,311113
9914249-125-D-Weekday-50,311093
9914249-125-D-Weekday-50,311067
9914249-125-D-Weekday-50,332111
9914249-125-D-Weekday-50,332535
9914249-125-D-Weekday-50,332263
9914249-125-D-Weekday-50,332252
9914249-125-D-Weekday-50,333508
9914249-125-D-Weekday-50,332518
9914249-125-D-Weekday-50,332184
9914249-125-D-Weekday-50,332019
9914249-125-D-Weekday-50,332544
9914249-125-D-Weekday-50,332221
9914249-125-D-Weekday-50,332348
9914249-125-D-Weekday-50,332040
9914249-125-D-Weekday-50,332508
9914249-125-D-Weekday-50,332506
9914249-125-D-Weekday-50,332046
9914250-125-D-Weekday-50,332046
9914250-125-D-Weekday-50,332037
9914250-125-D-Weekday-50,332606
9914250-125-D-Weekday-50,332225
9914250-125-D-Weekday-50,332406
9914250-125-D-Weekday-50,332227
9914250-125-D-Weekday-50,332014
9914250-125-D-Weekday-50,332532
9914250-125-D-Weekday-50,332178
9914250-125-D-Weekday-50,332519
9914250-125-D-Weekday-50,333512
9914250-125-D-Weekday-50,332252
9914250-125-D-Weekday-50,332264
9914250-125-D-Weekday-50,332537
9914250-125-D-Weekday-50,332514
9914250-125-D-Weekday-50,311068
9914250-125-D-Weekday-50,311060
9914250-125-D-Weekday-50,311184
9914250-125-D-Weekday-50,335639
9914251-125-D-Weekday-50-SDon,311191
9914251-125-D-Weekday-50-SDon,311302
9914251-125-D-Weekday-50-SDon,311142
9914251-125-D-Weekday-50-SDon,311613
9914251-125-D-Weekday-50-SDon,311617
9914251-125-D-Weekday-50-SDon,311106
9914251-125-D-Weekday-50-SDon,311081
9914251-125-D-Weekday-50-SDon,311119
9914251-125-D-Weekday-50-SDon,311134
9914251-125-D-Weekday-50-SDon,311126
9914251-125-D-Weekday-50-SDon,311197
9914251-125-D-Weekday-50-SDon,332291
9914251-125-D-Weekday-50-SDon,332027
9914251-125-D-Weekday-50-SDon,332522
9914251-125-D-Weekday-50-SDon,332168
9914251-125-D-Weekday-50-SDon,332021
9914252-125-D-Weekday-50,333509
9914252-125-D-Weekday-50,333018
9914252-125-D-Weekday-50,332534
9914252-125-D-Weekday-50,332514
9914252-125-D-Weekday-50,311053
9914252-125-D-Weekday-50,311054
9914252-125-D-Weekday-50,332292
9914252-125-D-Weekday-50,311150
9914252-125-D-Weekday-50,311146
9914252-125-D-Weekday-50,311019
9914252-125-D-Weekday-50,311082
9914252-125-D-Weekday-50,311030
9914252-125-D-Weekday-50,311106
9914253-125-D-Weekday-50,311106
9914253-125-D-Weekday-50,311081
9914253-125-D-Weekday-50,311020
9914253-125-D-Weekday-50,311609
9914253-125-D-Weekday-50,311151
9914253-125-D-Weekday-50,332291
9914253-125-D-Weekday-50,311420
9914253-125-D-Weekday-50,311052
9914253-125-D-Weekday-50,332111
9914253-125-D-Weekday-50,332534
9914253-125-D-Weekday-50,332186
9914253-125-D-Weekday-50,333017
9914253-125-D-Weekday-50,333509
9914254-125-D-Weekday-50,333509
9914254-125-D-Weekday-50,333018
9914254-125-D-Weekday-50,332534
9914254-125-D-Weekday-50,332514
9914254-125-D-Weekday-50,311053
9914254-125-D-Weekday-50,311054
9914254-125-D-Weekday-50,332292
9914254-125-D-Weekday-50,311150
9914254-125-D-Weekday-50,311146
9914254-125-D-Weekday-50,311019
9914254-125-D-Weekday-50,311082
9914254-125-D-Weekday-50,311030
9914254-125-D-Weekday-50,311106
9914255-125-D-Weekday-50,311106
9914255-125-D-Weekday-50,311081
9914255-125-D-Weekday-50,311119
9914255-125-D-Weekday-50,311134
9914255-125-D-Weekday-50,311126
9914255-125-D-Weekday-50,333506
9914255-125-D-Weekday-50,332021
9914256-125-D-Weekday-50,311106
9914256-125-D-Weekday-50,311081
9914256-125-D-Weekday-50,311119
9914256-125-D-Weekday-50,311134
9914256-125-D-Weekday-50,311126
9914256-125-D-Weekday-50,311197
9914256-125-D-Weekday-50,332291
9914256-125-D-Weekday-50,332027
9914256-125-D-Weekday-50,332522
9914256-125-D-Weekday-50,332168
9914256-125-D-Weekday-50,332021
9914257-125-D-Weekday-50,332021
9914257-125-D-Weekday-50,332169
9914257-125-D-Weekday-50,332523
9914257-125-D-Weekday-50,332027
9914257-125-D-Weekday-50,332292
9914257-125-D-Weekday-50,311150
9914257-125-D-Weekday-50,311135
9914257-125-D-Weekday-50,311120
9914257-125-D-Weekday-50,311082
9914257-125-D-Weekday-50,311030
9914257-125-D-Weekday-50,311106
9914258-125-D-Weekday-50,311106
9914258-125-D-Weekday-50,311081
9914258-125-D-Weekday-50,311119
9914258-125-D-Weekday-50,311134
9914258-125-D-Weekday-50,311126
9914258-125-D-Weekday-50,311197
9914258-125-D-Weekday-50,332291
9914258-125-D-Weekday-50,332027
9914258-125-D-Weekday-50,332522
9914258-125-D-Weekday-50,332168
9914258-125-D-Weekday-50,332021
9914259-125-D-Weekday-50,332021
9914259-125-D-Weekday-50,332169
9914259-125-D-Weekday-50,332523
9914259-125-D-Weekday-50,332027
9914259-125-D-Weekday-50,332292
9914259-125-D-Weekday-50,311150
9914259-125-D-Weekday-50,311135
9914259-125-D-Weekday-50,311120
9914259-125-D-Weekday-50,311082
9914259-125-D-Weekday-50,311030
9914259-125-D-Weekday-50,311106
9914260-125-D-Weekday-50,332048
9914260-125-D-Weekday-50,331430
9914260-125-D-Weekday-50,332225
9914260-125-D-Weekday-50,332406
9914260-125-D-Weekday-50,332227
9914260-125-D-Weekday-50,332014
9914260-125-D-Weekday-50,332247
9914260-125-D-Weekday-50,332321
9914260-125-D-Weekday-50,332319
9914260-125-D-Weekday-50,332312
9914260-125-D-Weekday-50,332264
9914260-125-D-Weekday-50,332538
9914260-125-D-Weekday-50,332186
9914260-125-D-Weekday-50,333017
9914260-125-D-Weekday-50,333507
9914261-125-D-Weekday-50,333506
9914261-125-D-Weekday-50,333018
9914261-125-D-Weekday-50,332536
9914261-125-D-Weekday-50,332263
9914261-125-D-Weekday-50,332311
9914261-125-D-Weekday-50,332320
9914261-125-D-Weekday-50,332331
9914261-125-D-Weekday-50,332192
9914261-125-D-Weekday-50,332019
9914261-125-D-Weekday-50,332544
9914261-125-D-Weekday-50,332221
9914261-125-D-Weekday-50,332048
9914262-125-D-Weekday-50,332048
9914262-125-D-Weekday-50,331430
9914262-125-D-Weekday-50,332225
9914262-125-D-Weekday-50,332406
9914262-125-D-Weekday-50,332227
9914262-125-D-Weekday-50,332014
9914262-125-D-Weekday-50,332247
9914262-125-D-Weekday-50,332321
9914262-125-D-Weekday-50,332319
9914262-125-D-Weekday-50,332312
9914262-125-D-Weekday-50,332264
9914262-125-D-Weekday-50,332538
9914262-125-D-Weekday-50,332186
9914262-125-D-Weekday-50,333017
9914262-125-D-Weekday-50,333507
9914263-125-D-Weekday-50,333506
9914263-125-D-Weekday-50,333018
9914263-125-D-Weekday-50,332536
9914263-125-D-Weekday-50,332263
9914263-125-D-Weekday-50,332311
9914263-125-D-Weekday-50,332320
9914263-125-D-Weekday-50,332331
9914263-125-D-Weekday-50,332192
9914263-125-D-Weekday-50,332019
9914263-125-D-Weekday-50,332544
9914263-125-D-Weekday-50,332221
9914263-125-D-Weekday-50,332048
9914264-125-D-Weekday-50,334008
9914264-125-D-Weekday-50,334182
9914264-125-D-Weekday-50,334125
9914264-125-D-Weekday-50,334617
9914264-125-D-Weekday-50,332131
9914264-125-D-Weekday-50,332111
9914264-125-D-Weekday-50,332533
9914264-125-D-Weekday-50,332186
9914264-125-D-Weekday-50,333017
9914264-125-D-Weekday-50,333502
9914264-125-D-Weekday-50,332555
9914264-125-D-Weekday-50,332245
9914264-125-D-Weekday-50,332244
9914264-125-D-Weekday-50,332073
9914264-125-D-Weekday-50,332154
9914264-125-D-Weekday-50,332544
9914264-125-D-Weekday-50,332406
9914264-125-D-Weekday-50,332227
9914264-125-D-Weekday-50,332021
9914265-125-D-Weekday-50,332021
9914265-125-D-Weekday-50,331430
9914265-125-D-Weekday-50,332225
9914265-125-D-Weekday-50,332406
9914265-125-D-Weekday-50,332155
9914265-125-D-Weekday-50,332243
9914265-125-D-Weekday-50,333502
9914265-125-D-Weekday-50,333018
9914265-125-D-Weekday-50,332533
9914265-125-D-Weekday-50,334618
9914265-125-D-Weekday-50,334126
9914265-125-D-Weekday-50,334181
9914265-125-D-Weekday-50,334180
9914265-125-D-Weekday-50,334008
9914266-125-D-Weekday-50,334008
9914266-125-D-Weekday-50,334182
9914266-125-D-Weekday-50,334125
9914266-125-D-Weekday-50,334617
9914266-125-D-Weekday-50,332131
9914266-125-D-Weekday-50,332111
9914266-125-D-Weekday-50,332533
9914266-125-D-Weekday-50,332186
9914266-125-D-Weekday-50,333017
9914266-125-D-Weekday-50,333502
9914266-125-D-Weekday-50,332555
9914266-125-D-Weekday-50,332245
9914266-125-D-Weekday-50,332244
9914266-125-D-Weekday-50,332073
9914266-125-D-Weekday-50,332154
9914266-125-D-Weekday-50,332544
9914266-125-D-Weekday-50,332406
9914266-125-D-Weekday-50,332227
9914266-125-D-Weekday-50,332021
9914267-125-D-Weekday-50,311106
9914267-125-D-Weekday-50,311081
9914267-125-D-Weekday-50,311020
9914267-125-D-Weekday-50,311609
9914267-125-D-Weekday-50,311151
9914267-125-D-Weekday-50,332291
9914267-125-D-Weekday-50,311420
9914267-125-D-Weekday-50,311052
9914267-125-D-Weekday-50,332111
9914267-125-D-Weekday-50,332534
9914267-125-D-Weekday-50,332186
9914267-125-D-Weekday-50,333017
9914267-125-D-Weekday-50,333509
9914268-125-D-Weekday-50,333509
9914268-125-D-Weekday-50,333018
9914268-125-D-Weekday-50,332534
9914268-125-D-Weekday-50,332514
9914268-125-D-Weekday-50,311053
9914268-125-D-Weekday-50,311054
9914268-125-D-Weekday-50,332292
9914268-125-D-Weekday-50,311150
9914268-125-D-Weekday-50,311146
9914268-125-D-Weekday-50,311019
9914268-125-D-Weekday-50,311082
9914268-125-D-Weekday-50,311030
9914268-125-D-Weekday-50,311106
9914269-125-D-Weekday-50,311106
9914269-125-D-Weekday-50,311081
9914269-125-D-Weekday-50,311020
9914269-125-D-Weekday-50,311609
9914269-125-D-Weekday-50,311151
9914269-125-D-Weekday-50,332291
9914269-125-D-Weekday-50,311420
9914269-125-D-Weekday-50,311052
9914269-125-D-Weekday-50,332111
9914269-125-D-Weekday-50,332534
9914269-125-D-Weekday-50,332186
9914269-125-D-Weekday-50,333017
9914269-125-D-Weekday-50,333509
9914270-125-D-Weekday-50,333509
9914270-125-D-Weekday-50,333018
9914270-125-D-Weekday-50,332534
9914270-125-D-Weekday-50,332514
9914270-125-D-Weekday-50,311053
9914270-125-D-Weekday-50,311054
9914270-125-D-Weekday-50,332292
9914270-125-D-Weekday-50,311150
9914270-125-D-Weekday-50,311146
9914270-125-D-Weekday-50,311019
9914270-125-D-Weekday-50,311082
9914270-125-D-Weekday-50,311030
9914270-125-D-Weekday-50,311106
9914271-125-D-Weekday-50-SDon,311106
9914271-125-D-Weekday-50-SDon,311030
9914271-125-D-Weekday-50-SDon,311038
9914271-125-D-Weekday-50-SDon,311035
9914271-125-D-Weekday-50-SDon,311029
9914271-125-D-Weekday-50-SDon,311191
9914271-125-D-Weekday-50-SDon,311302
9914271-125-D-Weekday-50-SDon,311142
9914271-125-D-Weekday-50-SDon,311613
9914271-125-D-Weekday-50-SDon,311617
9914271-125-D-Weekday-50-SDon,311106
9914272-125-D-Weekday-50-SDon,311106
9914272-125-D-Weekday-50-SDon,311030
9914272-125-D-Weekday-50-SDon,311038
9914272-125-D-Weekday-50-SDon,311035
9914272-125-D-Weekday-50-SDon,311029
9914272-125-D-Weekday-50-SDon,311191
9914272-125-D-Weekday-50-SDon,311302
9914272-125-D-Weekday-50-SDon,311142
9914272-125-D-Weekday-50-SDon,311613
9914272-125-D-Weekday-50-SDon,311617
9914272-125-D-Weekday-50-SDon,311106
9914274-125-D-Weekday-50-SDon,311030
9914274-125-D-Weekday-50-SDon,311038
9914274-125-D-Weekday-50-SDon,311035
9914274-125-D-Weekday-50-SDon,311029
9914274-125-D-Weekday-50-SDon,311191
9914274-125-D-Weekday-50-SDon,311302
9914274-125-D-Weekday-50-SDon,311142
9914274-125-D-Weekday-50-SDon,311016
9914274-125-D-Weekday-50-SDon,311018
9914274-125-D-Weekday-50-SDon,311301
9914274-125-D-Weekday-50-SDon,311167
9914274-125-D-Weekday-50-SDon,311606
9914274-125-D-Weekday-50-SDon,311081
9914274-125-D-Weekday-50-SDon,311020
9914274-125-D-Weekday-50-SDon,311608
9914275-125-D-Weekday-50,333509
9914275-125-D-Weekday-50,333018
9914275-125-D-Weekday-50,332534
9914275-125-D-Weekday-50,332514
9914275-125-D-Weekday-50,311053
9914275-125-D-Weekday-50,311054
9914275-125-D-Weekday-50,332292
9914275-125-D-Weekday-50,311150
9914275-125-D-Weekday-50,311146
9914275-125-D-Weekday-50,311019
9914275-125-D-Weekday-50,311082
9914275-125-D-Weekday-50,311030
9914275-125-D-Weekday-50,311106
9914276-125-D-Weekday-50,311106
9914276-125-D-Weekday-50,311081
9914276-125-D-Weekday-50,311020
9914276-125-D-Weekday-50,311609
9914276-125-D-Weekday-50,311151
9914276-125-D-Weekday-50,332291
9914276-125-D-Weekday-50,311420
9914276-125-D-Weekday-50,311052
9914276-125-D-Weekday-50,332111
9914276-125-D-Weekday-50,332534
9914276-125-D-Weekday-50,332186
9914276-125-D-Weekday-50,333017
9914276-125-D-Weekday-50,333509
9914277-125-D-Weekday-50-SDon-0001000,335002
9914277-125-D-Weekday-50-SDon-0001000,335006
9914277-125-D-Weekday-50-SDon-0001000,335094
9914277-125-D-Weekday-50-SDon-0001000,335629
9914278-125-D-Weekday-50,347603
9914278-125-D-Weekday-50,347017
9914278-125-D-Weekday-50,347085
9914278-125-D-Weekday-50,363074
9914278-125-D-Weekday-50,363005
9914278-125-D-Weekday-50,363042
9914278-125-D-Weekday-50,346124
9914279-125-D-Weekday-50,346124
9914279-125-D-Weekday-50,363043
9914279-125-D-Weekday-50,363006
9914279-125-D-Weekday-50,363068
9914279-125-D-Weekday-50,347084
9914279-125-D-Weekday-50,347603
9914280-125-D-Weekday-50,347603
9914280-125-D-Weekday-50,347017
9914280-125-D-Weekday-50,347085
9914280-125-D-Weekday-50,363074
9914280-125-D-Weekday-50,363005
9914280-125-D-Weekday-50,363042
9914280-125-D-Weekday-50,346124
9914281-125-D-Weekday-50,346124
9914281-125-D-Weekday-50,363043
9914281-125-D-Weekday-50,363006
9914281-125-D-Weekday-50,363068
9914281-125-D-Weekday-50,347084
9914281-125-D-Weekday-50,347603
9914282-125-D-Weekday-50,341081
